hotel_class,name,id,locality,region
3.5,Sheraton Suites Columbus,95288,Columbus,OH
2.5,Holiday Inn Express Hotel & Suites Columbus University Area - OSU,1546086,Columbus,OH
2.5,Extended Stay Deluxe - Columbus - Polaris,223728,Columbus,OH
3.5,Hyatt Regency Columbus,95253,Columbus,OH
2.5,Country Inn & Suites Columbus Airport East,223755,Columbus,OH
2.0,Red Roof Inn Columbus Ohio State University,95284,Columbus,OH
2.5,Holiday Inn Express & Suites Columbus Southeast,223509,Columbus,OH
3.0,DoubleTree Suites by Hilton Hotel Columbus Downtown,217654,Columbus,OH
2.5,"Hawthorn Suites by Wyndham Columbus, Keim Circle",217653,Columbus,OH
2.5,BEST WESTERN PLUS Port Columbus,612540,Columbus,OH
2.8850684495383634,Motel 6 Columbus,95241,Columbus,OH
2.5,Ramada Plaza Hotel & Conference Center,122230,Columbus,OH
2.0,Extended Stay America - Columbus - Worthington,101657,Columbus,OH
2.5,Hampton Inn Columbus Hamilton,223749,Columbus,OH
2.5,Country Inn & Suites Columbus-West,223753,Columbus,OH
3.0,Courtyard by Marriott Columbus Airport,101661,Columbus,OH
2.0,TownePlace Suites Columbus Worthington,223730,Columbus,OH
2.5,Hawthorn Suites by Wyndham Airport Columbus East,95285,Columbus,OH
2.0,Extended Stay America - Columbus - East,101647,Columbus,OH
2.8850684495383634,Sawmill Extended Stay,1628583,Columbus,OH
1.5,Knights Inn Columbus North,101668,Columbus,OH
2.8850684495383634,InTown Suites Columbus / Dublin,223732,Columbus,OH
2.0,Knights Inn Columbus,1218847,Columbus,OH
2.0,Americas Best Value Inn-Columbus/West,223764,Columbus,OH
2.8850684495383634,Motel 6 Columbus North,240079,Columbus,OH
2.8850684495383634,Econo Lodge Brice Road,101660,Columbus,OH
2.8850684495383634,Motel 6 Columbus Worthington,240082,Columbus,OH
2.8850684495383634,La Quinta Inn East Hotel,1225684,Columbus,OH
2.8850684495383634,Neil Avenue Bed and Breakfast,1206195,Columbus,OH
2.8850684495383634,Parke University Hotel,269926,Columbus,OH
2.8850684495383634,New Rome Motel,3450665,Columbus,OH
2.8850684495383634,Inn Towne Motel,2665542,Columbus,OH
2.8850684495383634,Harley of Columbus,95243,Columbus,OH
2.8850684495383634,Hampton Inn Owensboro,1175470,Columbus,OH
2.8850684495383634,ColumbusDays Inn North Macon Road,1177485,Columbus,OH
2.5,Holiday Inn Express Hotel & Suites Columbus - Easton,3532587,Columbus,OH
1.5,Rodeway Inn North,90214,Columbus,OH
2.8850684495383634,Columbus Inn & Suites,101649,Columbus,OH
2.0,Days Inn Columbus North,95264,Columbus,OH
1.5,Travelodge Columbus,1804281,Columbus,OH
1.5,Knights Inn Downtown Columbus,101665,Columbus,OH
2.8850684495383634,InTown Suites Columbus East,223734,Columbus,OH
1.5,Americas Best Value Inn - Columbus / North,223767,Columbus,OH
2.8850684495383634,North Suites,95236,Columbus,OH
2.8850684495383634,Howard Johnson Inn Columbus,95240,Columbus,OH
2.8850684495383634,InTown Suites Columbus North,222972,Columbus,OH
2.5,Clarion Hotel & Suites Conference Center,101757,Columbus,OH
2.0,Knights Inn Columbus East,101670,Columbus,OH
2.5,Americas Best Value Inn Columbus Airport,223762,Columbus,OH
2.0,Extended Stay America - Columbus - North,223772,Columbus,OH
2.8850684495383634,Motel 6 Columbus East,240078,Columbus,OH
2.0,University Plaza Hotel and Conference Center,95275,Columbus,OH
2.8850684495383634,Hamilton Plaza Hotel,101635,Columbus,OH
2.5,Baymont Inn Columbus North,95242,Columbus,OH
2.8850684495383634,Hometown Inn Columbus,95271,Columbus,OH
2.8850684495383634,Cross Country Inn Continent,223763,Columbus,OH
3.0,BEST WESTERN PLUS Columbus North,75212,Columbus,OH
2.5,Wingate by Wyndham Columbus,101643,Columbus,OH
3.0,Days Inn Columbus Airport,3574675,Columbus,OH
1.5,German Village Inn,114725,Columbus,OH
2.5,Ramada Inn East Airport,95263,Columbus,OH
2.0,Varsity Inn,223766,Columbus,OH
2.5,Country Inn & Suites Columbus - North,223759,Columbus,OH
3.5,Fort Rapids Indoor Waterpark Resort,101653,Columbus,OH
2.8850684495383634,Holiday Inn -Ohio State University Area,1191338,Columbus,OH
3.0,Residence Inn Columbus Worthington,223737,Columbus,OH
2.0,East Suites Hotel Columbus,90216,Columbus,OH
2.0,Days Inn Columbus Fairgrounds,95235,Columbus,OH
2.8850684495383634,Motel 6 Columbus OSU,281206,Columbus,OH
2.0,Varsity Inn OSU North,223765,Columbus,OH
2.0,Quality Inn & Suites Columbus,123895,Columbus,OH
2.5,Hampton Inn Columbus West,101640,Columbus,OH
2.8850684495383634,Value Place Northland,1643250,Columbus,OH
2.5,Red Roof Inn Columbus - Ohio State Fairgrounds,101639,Columbus,OH
2.5,Country Inn & Suites Columbus Airport,223756,Columbus,OH
2.0,Super 8 Motel Columbus,123898,Columbus,OH
2.0,Extended Stay America - Columbus - Easton,101659,Columbus,OH
2.5,Red Roof Inn & Suites Columbus - W. Broad,101651,Columbus,OH
2.5,Hampton Inn Columbus Airport,101641,Columbus,OH
2.0,TownePlace Suites Columbus Airport Gahanna,101646,Columbus,OH
2.8850684495383634,Comfort Suites Airport,101636,Columbus,OH
3.0,Holiday Inn Columbus Downtown Capital Square,95261,Columbus,OH
2.5,Fairfield Inn & Suites Columbus OSU,223775,Columbus,OH
2.5,Comfort Suites - Columbus / Keim Circle,124435,Columbus,OH
2.5,"Hawthorn Suites by Wyndham Columbus, Zumstein Dr",95286,Columbus,OH
3.0,Courtyard by Marriott Columbus Downtown,223760,Columbus,OH
3.0,Courtyard by Marriott Columbus West,95246,Columbus,OH
2.0,Candlewood Suites Polaris,626349,Columbus,OH
2.5,BEST WESTERN PLUS Franklin Park Suites - Polaris,240076,Columbus,OH
2.5,Holiday Inn Express Ohio State Fair/Expo Center,249788,Columbus,OH
3.0,Courtyard by Marriott Columbus Worthington,95230,Columbus,OH
4.0,Sheraton Columbus at Capitol Square Hotel,95252,Columbus,OH
3.0,Hyatt Place Columbus/Worthington,896855,Columbus,OH
2.5,Days Inn & Suites Worthington,223742,Columbus,OH
3.5,Crowne Plaza Columbus North,95258,Columbus,OH
2.5,Comfort Inn & Suites,75221,Columbus,OH
3.0,Homewood Suites by Hilton Columbus / Worthington,95250,Columbus,OH
2.5,BEST WESTERN Suites,75206,Columbus,OH
2.0,Ramada Columbus North,95289,Columbus,OH
2.0,Red Roof Inn Columbus West,95277,Columbus,OH
3.5,Doubletree Hotel Columbus Worthington,95249,Columbus,OH
4.0,Renaissance Columbus Downtown Hotel,122229,Columbus,OH
3.0,Holiday Inn Columbus-Hilliard,1238209,Columbus,OH
2.0,Super 8 Columbus West,223726,Columbus,OH
4.0,The Westin Columbus,95293,Columbus,OH
3.0,Hilton Garden Inn Columbus Airport,250903,Columbus,OH
3.0,Staybridge Suites Columbus Airport,223223,Columbus,OH
2.5,Comfort Suites - Columbus / Clara St,281777,Columbus,OH
2.5,Hampton Inn & Suites Columbus-Easton,675842,Columbus,OH
3.5,Columbus Airport Marriott,95265,Columbus,OH
3.5,Crowne Plaza Columbus Downtown,95247,Columbus,OH
2.0,Quality Inn & Suites,265892,Columbus,OH
2.0,Red Roof Inn Columbus Downtown - Convention Center,122237,Columbus,OH
2.5,Fairfield Inn and Suites by Marriott Columbus West,1382787,Columbus,OH
2.5,Comfort Inn North,95269,Columbus,OH
3.5,Embassy Suites Hotel Columbus,95238,Columbus,OH
2.0,Baymont Inn and Suites Columbus at Rickenbacker,268516,Columbus,OH
2.5,La Quinta Inn & Suites Columbus West - Hilliard,223771,Columbus,OH
2.8850684495383634,Homewood Suites by Hilton Columbus Airport,223747,Columbus,OH
2.8850684495383634,Worthington Red Roof Inn,223739,Columbus,OH
3.0,Hilton Garden Inn Columbus/Polaris,518306,Columbus,OH
4.0,Hilton Columbus at Easton,223748,Columbus,OH
2.0,Comfort Inn North Polaris,223724,Columbus,OH
3.0,Four Points by Sheraton Columbus Ohio Airport,1479195,Columbus,OH
4.0,Hilton Columbus Downtown,3400639,Columbus,OH
3.0,Residence Inn Columbus Easton,223735,Columbus,OH
3.0,SpringHill Suites Columbus OSU,2154314,Columbus,OH
3.0,Cambria Suites,1200977,Columbus,OH
3.0,Drury Inn & Suites Columbus Convention Center,258165,Columbus,OH
3.0,Courtyard Columbus Easton,278081,Columbus,OH
2.5,Hampton Inn and Suites Columbus Downtown,223750,Columbus,OH
2.5,Holiday Inn Express & Suites Columbus-Polaris Parkway,2151296,Columbus,OH
3.0,Residence Inn Columbus Downtown,819653,Columbus,OH
3.5,Hilton Columbus/Polaris,1157336,Columbus,OH
3.0,Hyatt Place Columbus/OSU,1804801,Columbus,OH
2.5,Hampton Inn & Suites Columbus Polaris,878115,Columbus,OH
2.5,Comfort Suites East Broad at 270,1588429,Columbus,OH
3.5,Embassy Suites Columbus - Airport,1415082,Columbus,OH
2.5,Comfort Inn & Suites I-10 Airport,2351689,El Paso,TX
2.5,Hampton Inn El Paso-Airport,108945,El Paso,TX
3.0,Homewood Suites El Paso Airport,675767,El Paso,TX
3.5,Doubletree Hotel El Paso Downtown/City Center,1235675,El Paso,TX
2.5,Quality Inn & Suites El Paso,108948,El Paso,TX
3.0,Courtyard by Marriott El Paso Airport,240001,El Paso,TX
2.5,La Quinta Inn & Suites El Paso East,225039,El Paso,TX
2.0,Super 8 El paso Airport,73595,El Paso,TX
3.0,SpringHill Suites El Paso,1514287,El Paso,TX
3.0,Residence Inn El Paso,281755,El Paso,TX
3.0,Hyatt Place El Paso Airport,225031,El Paso,TX
2.0,Ramada Suites El Paso,501984,El Paso,TX
2.5,Holiday Inn Express El Paso - Central,98827,El Paso,TX
3.5,El Paso Marriott,98819,El Paso,TX
3.0,Wyndham El Paso Airport,98805,El Paso,TX
3.0,Hilton Garden Inn El Paso,620239,El Paso,TX
2.8850684495383634,Days Inn El Paso,108955,El Paso,TX
2.8850684495383634,Americas Best Value Inn,98809,El Paso,TX
2.8850684495383634,Econo Lodge Inn & Suites,108958,El Paso,TX
2.0,Extended Stay America - El Paso - Airport,108953,El Paso,TX
2.0,Comfort Inn Airport East,108959,El Paso,TX
2.0,Studio Plus Deluxe Studios - El Paso - West,108946,El Paso,TX
2.5,La Quinta Inn El Paso - Airport,98817,El Paso,TX
2.8850684495383634,Coronado Motel,98808,El Paso,TX
2.8850684495383634,Valu-Lodge El Paso,254913,El Paso,TX
2.8850684495383634,Montana Motel El Paso,3215497,El Paso,TX
2.8850684495383634,Bassett Airport Inn,98797,El Paso,TX
2.8850684495383634,Artisan Hotel El Paso,1631049,El Paso,TX
2.8850684495383634,Lone Star Inn,502974,El Paso,TX
2.8850684495383634,Motel 6 El Paso Central,244399,El Paso,TX
2.8850684495383634,Mesa Inn,98820,El Paso,TX
2.8850684495383634,Motel 6 El Paso East,240000,El Paso,TX
2.8850684495383634,Howard Johnson Inn - El Paso,98814,El Paso,TX
1.5,El Paso Inn,1875844,El Paso,TX
2.8850684495383634,Cliff Inn,98800,El Paso,TX
2.8850684495383634,Studio 6 El Paso East,225037,El Paso,TX
2.8850684495383634,Motel 6 El Paso West,225040,El Paso,TX
2.8850684495383634,InTown Suites El Paso,225036,El Paso,TX
3.0,El Paso Suites Hotel,98806,El Paso,TX
2.0,Travelodge La Hacienda Airport,225032,El Paso,TX
2.0,Microtel Inn & Suites by Wyndham El Paso West,490892,El Paso,TX
3.0,Hilton Garden Inn El Paso Airport,2533204,El Paso,TX
2.5,Comfort Suites,108957,El Paso,TX
2.0,Microtel Inn & Suites by Wyndham El Paso East,277881,El Paso,TX
2.0,Days Inn El Paso East,141894,El Paso,TX
2.8850684495383634,BEST WESTERN Sunland Park Inn,73589,El Paso,TX
2.8850684495383634,Ramada El Paso,98824,El Paso,TX
2.8850684495383634,Coral Motel,919225,El Paso,TX
2.5,Chase Suite Hotel El Paso,108944,El Paso,TX
3.5,Camino Real El Paso,98798,El Paso,TX
2.8850684495383634,Quality Inn Airport,98825,El Paso,TX
2.5,La Quinta Inn El Paso Lomaland,98815,El Paso,TX
2.0,El Paso West Travelodge,108956,El Paso,TX
2.8850684495383634,The Gardner Hotel & El Paso Hostel,288559,El Paso,TX
2.0,Motel 6 El Paso-Airport-Fort Bliss,98804,El Paso,TX
2.5,La Quinta Inn El Paso Cielo Vista,98802,El Paso,TX
2.8850684495383634,Americas Best Value Inn - El Paso / Medical Center,240621,El Paso,TX
2.5,Hawthorn Suites by Wyndham - El Paso,225041,El Paso,TX
2.5,Holiday Inn Express Hotel & Suites I-10 East,635070,El Paso,TX
2.5,La Quinta Inn & Suites El Paso Bartlett,225038,El Paso,TX
2.8850684495383634,Sleep Inn El Paso,1175958,El Paso,TX
2.5,La Quinta Inn El Paso West,98818,El Paso,TX
3.0,Holiday Inn El Paso-Airport I-10,98812,El Paso,TX
3.0,Wingate by Wyndham El Paso,652847,El Paso,TX
2.0,Microtel Inn & Suites by Wyndham El Paso Airport,225033,El Paso,TX
2.0,Red Roof Inn - El Paso West,225035,El Paso,TX
2.5,Fairfield Inn & Suites El Paso,1479831,El Paso,TX
3.0,Holiday Inn El Paso-Sunland & I-10 W.,98810,El Paso,TX
3.5,Radisson Hotel El Paso Airport,98821,El Paso,TX
2.5,GuestHouse International Suites El Paso,850464,El Paso,TX
2.5,Holiday Inn Express & Suites El Paso Airport Area,1878688,El Paso,TX
2.5,Holiday Inn Express Hotel & Suites El Paso,1465226,El Paso,TX
2.5,Hampton Inn & Suites El Paso West,1485688,El Paso,TX
2.0,Sleep Inn University,108947,El Paso,TX
2.0,Red Roof Inn - El Paso East,225034,El Paso,TX
2.0,Candlewood Suites El Paso North,1961981,El Paso,TX
3.0,Staybridge Suites El Paso Airport Area,2145772,El Paso,TX
4.5,River Inn of Harbor Town,775880,Memphis,TN
3.0,Four Points by Sheraton Memphis East,105275,Memphis,TN
4.0,The Westin Memphis Beale Street,645386,Memphis,TN
2.5,La Quinta Inn & Suites Memphis Airport Graceland,98031,Memphis,TN
3.0,Holiday Inn Univ of Memphis,249713,Memphis,TN
2.0,Days Inn Memphis at Graceland,223752,Memphis,TN
2.5,La Quinta Inn & Suites Memphis Primacy Parkway,105151,Memphis,TN
2.5,BEST WESTERN Galleria Inn and Suites,105236,Memphis,TN
3.0,SpringHill Suites Memphis Downtown,223886,Memphis,TN
3.5,Embassy Suites Memphis,111855,Memphis,TN
3.0,SpringHill Suites Memphis East / Galleria,105190,Memphis,TN
3.0,Hyatt Place Memphis Primacy Parkway,672520,Memphis,TN
2.0,Sleep Inn at Court Square,105192,Memphis,TN
2.5,La Quinta Inn & Suites Memphis East-Sycamore View,225338,Memphis,TN
3.0,Courtyard Marriott Downtown,1676324,Memphis,TN
4.0,The Peabody Memphis,114850,Memphis,TN
2.5,Comfort Inn Downtown,105281,Memphis,TN
2.0,Georgetown Inn,123037,Seattle,WA
2.5,Hampton Inn & Suites Seattle Downtown,123036,Seattle,WA
4.0,W Seattle,100586,Seattle,WA
3.5,Doubletree by Hilton Seattle Airport,100597,Seattle,WA
3.0,BEST WESTERN PLUS Executive Inn,72586,Seattle,WA
3.0,Four Points by Sheraton Downtown Seattle Center,124264,Seattle,WA
3.5,Hotel Max,100587,Seattle,WA
3.5,Warwick Seattle Hotel,100505,Seattle,WA
3.5,Hilton Seattle Airport & Conference Center,100617,Seattle,WA
2.0,Belltown Inn,1101223,Seattle,WA
2.8850684495383634,"The Grove, West Seattle Inn",224865,Seattle,WA
4.0,Renaissance Seattle Hotel,100554,Seattle,WA
2.5,BEST WESTERN Airport Executel,126402,Seattle,WA
3.0,SpringHill Suites Seattle Downtown/South Lake Union,115754,Seattle,WA
4.0,The Westin Seattle,100570,Seattle,WA
3.5,Marriott Seattle Sea-Tac Airport,100610,Seattle,WA
2.8850684495383634,Panama Hotel,290883,Seattle,WA
2.5,Clarion Hotel Seattle Airport,124269,Seattle,WA
2.0,Days Inn Seattle North,216847,Seattle,WA
2.8850684495383634,University Plaza Hotel,639072,Seattle,WA
2.8850684495383634,National at Archstone Belltown,1147487,Seattle,WA
2.8850684495383634,Italia Motel,1632900,Seattle,WA
2.8850684495383634,Aurora Nites Inn Motel,1633462,Seattle,WA
2.8850684495383634,Ambassador Motel,1630818,Seattle,WA
2.8850684495383634,Airline Motel,1635174,Seattle,WA
2.8850684495383634,Aero Motel,1641958,Seattle,WA
2.8850684495383634,La Hacienda Motel,122985,Seattle,WA
2.8850684495383634,Star Motel,1648642,Seattle,WA
2.8850684495383634,Wall Street Inn,595041,Seattle,WA
2.8850684495383634,Everspring Inn,122994,Seattle,WA
2.0,Hotel Seattle,100506,Seattle,WA
1.5,Seattle Pacific Hotel,100584,Seattle,WA
1.5,Kings Inn,100508,Seattle,WA
2.8850684495383634,Eighth Avenue Inn,112434,Seattle,WA
2.8850684495383634,Econo Lodge SeaTac Airport,100600,Seattle,WA
2.8850684495383634,Crown Inn,3291041,Seattle,WA
1.5,Travelodge Sea-Tac Airport North,224860,Seattle,WA
2.8850684495383634,Jet Motel,253306,Seattle,WA
2.8850684495383634,Baroness Hotel,1130160,Seattle,WA
2.8850684495383634,Commodore Hotel,224833,Seattle,WA
2.8850684495383634,Admiral Bed and Breakfast,606357,Seattle,WA
2.8850684495383634,Continental Plaza Seattle,100513,Seattle,WA
2.0,Days Inn Town Center Hotel Seattle,224835,Seattle,WA
2.8850684495383634,Columbus Motor Inn,2095177,Seattle,WA
2.0,Motel 6 Seattle Sea-Tac Airport South,243759,Seattle,WA
2.5,Comfort Inn & Suites Seattle,72598,Seattle,WA
2.8850684495383634,Executive Extended Stay Suites and Hotel,100531,Seattle,WA
2.8850684495383634,Marco Polo Motel,123032,Seattle,WA
2.0,Ramada Limited Tukwila/SeaTac,557193,Seattle,WA
2.0,Days Inn South Seattle,124270,Seattle,WA
1.0,The College Inn,122998,Seattle,WA
2.8850684495383634,Motel 6 Seattle South,123029,Seattle,WA
2.8850684495383634,Motel 6 Seattle Airport,244041,Seattle,WA
2.0,Travelodge Seattle University,100577,Seattle,WA
2.8850684495383634,Sunhill Motel,1630840,Seattle,WA
2.0,Travelodge Seattle by the Space Needle,100574,Seattle,WA
3.0,Executive Hotel Pacific,100547,Seattle,WA
2.0,Extended Stay America - Seattle - Northgate,281526,Seattle,WA
2.5,Quality Inn & Suites Seattle,100561,Seattle,WA
3.0,Courtyard by Marriott Seattle Downtown / Lake Union,223938,Seattle,WA
2.5,Holiday Inn Express Hotel & Suites North Seattle - Shoreline,223217,Seattle,WA
2.5,Hotel Nexus Seattle,124044,Seattle,WA
2.0,Red Roof Inn Seattle Airport - SEATAC,217798,Seattle,WA
2.0,Inn at Queen Anne,100537,Seattle,WA
3.0,Sixth Avenue Inn,100564,Seattle,WA
3.0,Hilton Seattle,100560,Seattle,WA
2.5,Inn at Virginia Mason,100538,Seattle,WA
2.5,Holiday Inn Express Seattle City Center,123004,Seattle,WA
2.8850684495383634,University Motel Suites,123013,Seattle,WA
2.5,La Quinta Inn & Suites Seattle Sea-Tac,224843,Seattle,WA
3.5,Inn at El Gaucho,578306,Seattle,WA
3.0,Embassy Suites Seattle - Tacoma International Airport,100602,Seattle,WA
3.5,Radisson Hotel Seattle Airport,100619,Seattle,WA
3.0,Coast Gateway Hotel,217795,Seattle,WA
3.0,Holiday Inn Seattle,223219,Seattle,WA
2.0,BEST WESTERN Loyal Inn,72579,Seattle,WA
2.5,Mediterranean Inn,258824,Seattle,WA
3.5,Red Lion Hotel on Fifth Avenue Seattle,275251,Seattle,WA
3.0,Homewood Suites Seattle-Downtown,123003,Seattle,WA
4.0,Marriott Waterfront Seattle,268228,Seattle,WA
2.8850684495383634,Moore Hotel,100544,Seattle,WA
3.0,Red Lion Hotel Seattle Airport,112437,Seattle,WA
2.5,Hotel Five Seattle,124048,Seattle,WA
3.5,Crowne Plaza Seattle Downtown Area,100527,Seattle,WA
4.0,The Edgewater Hotel Seattle,100567,Seattle,WA
4.0,Sheraton Seattle Hotel,100562,Seattle,WA
3.0,Homewood Suites Seattle - Tacoma Airport / Tukwila,239892,Seattle,WA
3.0,MarQueen Hotel,100540,Seattle,WA
3.0,DoubleTree Suites by Hilton Hotel Seattle Airport - Southcenter,123039,Seattle,WA
3.5,Roosevelt Hotel,100589,Seattle,WA
3.0,Courtyard Seattle Downtown/Pioneer Square,1724250,Seattle,WA
2.8850684495383634,Silver Cloud Hotel Stadium,582371,Seattle,WA
3.0,Homewood Suites Seattle Convention Center Pike Street,1174533,Seattle,WA
2.8850684495383634,Residence Inn Seattle Downtown/Lake Union,224856,Seattle,WA
3.5,"Hotel Deca, Seattle",115755,Seattle,WA
2.8850684495383634,Silver Cloud Hotel - Broadway,281658,Seattle,WA
2.0,Ace Hotel,100509,Seattle,WA
2.5,La Quinta Inn & Suites Seattle Downtown,217807,Seattle,WA
2.8850684495383634,Silver Cloud Inn - University,123021,Seattle,WA
3.0,Watertown Hotel Seattle,252350,Seattle,WA
2.5,University Inn Seattle,100581,Seattle,WA
3.5,BEST WESTERN PLUS Pioneer Square Hotel,72572,Seattle,WA
4.0,The Arctic Club Seattle - a DoubleTree by Hilton Hotel,677260,Seattle,WA
3.0,Hyatt Place Seattle/Downtown,1755673,Seattle,WA
2.8850684495383634,Silver Cloud Inn - Lake Union,123022,Seattle,WA
4.0,Hotel Vintage Park - a Kimpton Hotel,100585,Seattle,WA
4.0,Hyatt At Olive 8,1200603,Seattle,WA
4.0,Grand Hyatt Seattle,224783,Seattle,WA
3.5,The Paramount Hotel,112429,Seattle,WA
5.0,The Fairmont Olympic Seattle,281828,Seattle,WA
4.0,Hotel Monaco Seattle - a Kimpton Hotel,100504,Seattle,WA
4.0,Pan Pacific Seattle,614244,Seattle,WA
4.0,Hotel Andra,100565,Seattle,WA
3.5,Mayflower Park,100542,Seattle,WA
3.0,The Maxwell Hotel Seattle,1723585,Seattle,WA
4.0,The Sorrento Hotel,100569,Seattle,WA
4.0,Alexis Hotel - a Kimpton Hotel,112412,Seattle,WA
5.0,Four Seasons Hotel Seattle,1152288,Seattle,WA
4.5,Hotel 1000,613399,Seattle,WA
3.5,Cedarbrook Lodge,1199588,Seattle,WA
4.0,Inn at the Market,100507,Seattle,WA
4.0,Onyx Hotel - a Kimpton Hotel,287606,Boston,MA
3.5,The Boston Park Plaza Hotel & Towers,111418,Boston,MA
3.0,DoubleTree Club by Hilton Hotel Boston Bayside,94368,Boston,MA
3.0,Holiday Inn Boston at Beacon Hill,217546,Boston,MA
3.0,Courtyard by Marriott Boston Logan Airport,94363,Boston,MA
2.5,Boston Hotel Buckminster,94372,Boston,MA
3.0,Courtyard Boston-South Boston,555224,Boston,MA
3.5,BEST WESTERN PLUS Roundhouse Suites,222957,Boston,MA
3.0,Hotel 140,549445,Boston,MA
2.5,Holiday Inn Express Boston,121009,Boston,MA
4.0,Hyatt Regency Boston,111441,Boston,MA
2.5,Hampton Inn & Suites Boston Crosstown Center,320038,Boston,MA
4.0,Hilton Boston Downtown / Financial District,94326,Boston,MA
3.5,DoubleTree Suites by Hilton - Boston,111422,Boston,MA
4.0,Sheraton Boston Hotel,89602,Boston,MA
2.8850684495383634,Beacon Hill Hotel and Bistro,220216,Boston,MA
3.5,DoubleTree by Hilton Hotel Boston - Downtown,217550,Boston,MA
2.8850684495383634,Americas Best Value Inn,216999,Boston,MA
2.0,Days Hotel Boston,217000,Boston,MA
2.0,Howard Johnson Inn Fenway Park Boston,94354,Boston,MA
3.0,Courtyard Boston Downtown / Tremont,89619,Boston,MA
2.0,Boston Common Hotel and Conference Center,268206,Boston,MA
2.5,Ramada Inn Boston,217148,Boston,MA
2.8850684495383634,Copley House,120977,Boston,MA
2.5,Holiday Inn Express Hotel & Suites Boston Garden,1138709,Boston,MA
3.0,Comfort Inn - Boston,222958,Boston,MA
3.5,Bulfinch Hotel Boston,499916,Boston,MA
2.0,BEST WESTERN University Hotel-Boston/Brighton,77629,Boston,MA
2.8850684495383634,Milner Hotel,89592,Boston,MA
2.0,Constitution Inn,126058,Boston,MA
2.5,The Midtown Hotel,94350,Boston,MA
4.5,Taj Boston,89615,Boston,MA
4.0,W Boston,1486034,Boston,MA
3.0,The Inn at Longwood Medical,77638,Boston,MA
4.0,Hyatt Harborside at Boston's Logan International Airport,89620,Boston,MA
3.5,Embassy Suites Boston Logan Airport,268205,Boston,MA
3.5,Hilton Boston Back Bay,111428,Boston,MA
4.0,Hilton Boston Logan Airport,120988,Boston,MA
4.0,The Westin Boston Waterfront,595373,Boston,MA
2.0,Chandler Inn,89568,Boston,MA
3.5,Boston Marriott Copley Place,111416,Boston,MA
3.5,Renaissance Boston Waterfront Hotel,678412,Boston,MA
4.0,Eliot Hotel,111423,Boston,MA
3.5,Club Quarters Boston,94399,Boston,MA
4.0,Omni Parker House,89599,Boston,MA
3.0,Charlesmark Hotel,225873,Boston,MA
3.5,Harborside Inn,94367,Boston,MA
4.5,The Liberty Hotel,647006,Boston,MA
3.5,Boston Marriott Long Wharf,111417,Boston,MA
4.5,"The Fairmont Copley Plaza, Boston",111444,Boston,MA
4.0,Millennium Bostonian Hotel,114150,Boston,MA
4.0,Revere Hotel Boston Common,89600,Boston,MA
3.0,Residence Inn by Marriott Boston Harbor on Tudor Wharf,268207,Boston,MA
3.0,Newbury Guest House,111434,Boston,MA
4.5,InterContinental Boston,620703,Boston,MA
5.0,Ritz-Carlton Boston Common,222955,Boston,MA
4.0,Copley Square Hotel,111421,Boston,MA
4.0,The Westin Copley Place,89617,Boston,MA
4.5,"The Langham, Boston",114149,Boston,MA
4.5,Fairmont Battery Wharf,1201116,Boston,MA
4.0,The Back Bay Hotel,321151,Boston,MA
3.0,Courtyard by Marriott Boston Copley Square,313573,Boston,MA
4.0,Ames - A Morgans Original,1513541,Boston,MA
2.5,enVision Hotel Boston,3225572,Boston,MA
3.5,The Inn At St Botolph,1159285,Boston,MA
4.0,Nine Zero Hotel - a Kimpton Hotel,234752,Boston,MA
3.5,Marriott's Custom House,94344,Boston,MA
4.0,Colonnade Hotel,94371,Boston,MA
5.0,"Mandarin Oriental, Boston",1136705,Boston,MA
4.0,Seaport Boston Hotel,94330,Boston,MA
4.0,The Lenox Hotel,114134,Boston,MA
5.0,Boston Harbor Hotel,89575,Boston,MA
4.5,XV Beacon,94337,Boston,MA
5.0,Four Seasons Hotel Boston,89585,Boston,MA
4.0,Hotel Commonwealth,258705,Boston,MA
2.8850684495383634,BEST WESTERN Executive Inn,239950,Memphis,TN
2.5,Four Points By Sheraton Memphis-Southwind,858538,Memphis,TN
2.0,Days Inn IH 40 & Sycamore View,105207,Memphis,TN
2.5,Baymont Inn & Suites Memphis East,223744,Memphis,TN
3.0,Memphis Marriott East,98045,Memphis,TN
2.0,Candlewood Suites Memphis,1138079,Memphis,TN
2.8850684495383634,BEST WESTERN Travelers Inn,73880,Memphis,TN
3.0,DoubleTree by Hilton Hotel Memphis,146517,Memphis,TN
2.5,Hampton Inn Memphis - Southwind,105177,Memphis,TN
2.0,Days Inn & Suites,105265,Memphis,TN
2.5,Fairfield Inn & Suites Memphis,105184,Memphis,TN
2.0,Motel 6 Memphis - Graceland,98019,Memphis,TN
3.5,Hilton Memphis,295791,Memphis,TN
2.0,Extended Stay America - Memphis - Mt. Moriah,105247,Memphis,TN
2.5,Hampton Inn Memphis-Poplar,98036,Memphis,TN
3.0,Residence Inn Memphis East,98077,Memphis,TN
2.0,Econo Lodge,105194,Memphis,TN
3.5,Memphis Marriott,98058,Memphis,TN
2.5,Holiday Inn Express - Medical Center Midtown,98034,Memphis,TN
2.0,Comfort Suites I-240 East-Airport,122584,Memphis,TN
2.5,Drury Inn & Suites Memphis Northeast,223758,Memphis,TN
2.5,Courtyard by Marriott Memphis East/Lenox Corporate Park,105256,Memphis,TN
